Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1234.23931323429,996.904638106576,1012.64821591829,1605.37190421215,1899.65101018104,2446.52769255969,2820.48618730422,3321.29726667512,3791.60761701374,4305.64176918882,4669.58538820266,4640.38441321154,4491.64193430433,4422.38929245061,4579.45959271967,4576.38761739193,4630.79058524604,4575.10745896031,4626.85300341662,5207.79272300926,6111.32728102035,7354.95360478492,7761.64148945415,7675.30893971499,7948.68544895115,7928.28957010489,7681.65794445012,7643.00871833192,7617.68963406958,7776.03464216395,8003.82761247354,7527.44305969499,3801.79274268223,2670.44195648525
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3313540067.93246,2717998687.71002,2838485353.96187,4690415092.53663,5843579160.90122,7941744492.1211,9599127049.9375,11718795528.4939,13690217333.2697,15751867489.4446,17247179005.5219,17391056369.2265,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.9718,22022709851.5423,24827355014.66,29118916105.6053,35399582928.6236,38443907042.3217,39927125961.194,44016799515.8209,46880103080.6634,48095213746.4677,49929337837.0813,51147308773.9304,53027680685.8375,54901519155.6219,51605959131.3385,25948915861.1985,18076624840.1841
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.565,52.129,52.731,53.367,54.03,54.709,55.39,56.058,56.702,57.319,57.901,58.437,58.91,59.309,59.632,59.868,60,60.003,59.837,59.464,58.868,58.05,57.022,55.782,54.334,52.728,51.034,49.328,47.691,46.197,44.898,43.845,43.083,42.658,42.595,42.854,43.384,44.146,45.1,46.207,47.416,48.663,49.891,51.038,52.059,52.947,53.705,54.331,54.836,..
Lesotho,LSO,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,340,350,350,360,360,370,370,380,390,390,390,400,409.999996423721,409.999996423721,430.000007152557,430.000007152557,430.000007152557,439.999997615814,460.00000834465,529.999971389771,550.000011920929,569.999992847443,620.000004768372,610.000014305115,610.000014305115,649.999976158142,689.999997615814,699.999988079071,730.000019073486,769.999980926514,..,..
Lesotho,LSO,"Population, total",SP.POP.TOTL,1077102,1102885,1130634,1160795,1193517,1228527,1265211,1302670,1340258,1377808,1415362,1452727,1489685,1526132,1561687,1596395,1630993,1666564,1703757,1742534,1782284,1822237,1861323,1898598,1934294,1968054,1997524,2019732,2032805,2035738,2029832,2018355,2005953,1996115,1989933,1986926,1987130,1990135,1995575,2003793,2014988,2028528,2043448,2059011,2075041,2091532,2108327,2125267,2142252,2159067
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,75.123648386158,109.876874013125,133.417366228912,128.843175462262,123.713440056779,157.348815051921,210.683702265073,222.729100858028,321.998731943126,315.129563907333,246.40114869501,266.188560451598,223.643573132656,176.018137716736,204.178486727895,252.302752546995,288.406620800279,297.261244148094,350.058784526869,404.198249659129,466.2747020643,458.553306884248,471.842044933996,527.699837938563,489.131060677498,507.097888902354,464.80453098858,451.92693417393,436.488137266071,405.605712148955,382.189608635899,573.651778082285,753.375904380843,842.812630961302,904.606129755869,846.542320764829,889.134285513762,874.729860474201,1119.84364083093,1287.26953644869,1229.63623247423,1166.9117557183,1194.5756269342,1146.06468787308,1018.78487240325,1102.62972842217,1192.4843195181,1153.38805839164,1050.63163365737,1166.46166656205
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,80915831.9240276,121181556.195965,150846210.448859,149560513.860717,147654093.836247,193307267.709292,266559337.626495,290142517.814727,431561376.476631,434188034.188034,348746822.619267,386699308.859169,333158476.24212,268626912.549917,318862888.402626,402774852.652259,470389179.678909,495404888.092424,596415104.549144,704329192.771521,831033941.093969,835592802.276831,878250450.602681,1001889856.91048,946123275.88212,997996028.645833,928458205.958432,912771290.61298,887295267.875155,825706961.238689,775780697.676625,1157832934.55127,1511236655.52047,1682350934.85132,1800105589.60349,1682016947.22798,1766825412.77296,1740830510.87482,2234731973.55119,2579421686.24912,2477702252.80078,2367113170.00373,2441053175.70743,2359759799.04224,2114020380.41651,2306185361.14628,2514146887.91664,2451257578.69383,2250717718.46577,2518468891.03913
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.65,41.346,42.061,42.786,43.514,44.226,44.902,45.52,46.053,46.474,46.776,46.962,47.038,47.004,46.862,46.645,46.399,46.174,46.046,46.097,46.357,46.832,47.506,48.314,49.163,49.963,50.657,51.234,51.734,52.236,52.826,53.554,54.422,55.393,56.4,57.365,58.229,58.971,59.6,60.146,60.663,61.186,61.723,62.269,62.802,63.295,63.73,64.104,64.423,..
Liberia,LBR,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,450,370,400,420,420,420,440,450,490,400,430,450,449.999988079071,479.999989271164,560.000002384186,670.000016689301,689.999997615814,639.999985694885,540.000021457672,540.000021457672,730.000019073486,850.000023841858,949.999988079071,920.000016689301,1220.00002861023,1259.99999046326,1409.9999666214,1279.99997138977,1129.99999523163,1179.99994754791,..,..
Liberia,LBR,"Population, total",SP.POP.TOTL,1474567,1514364,1556288,1600454,1645833,1692155,1740919,1794251,1852991,1918832,1989477,2057232,2111667,2145756,2158434,2153312,2134105,2106429,2075917,2040141,2001612,1976701,1986491,2044657,2160480,2326210,2517472,2699708,2848447,2953928,3024727,3077055,3135654,3218114,3329211,3461911,3607863,3754129,3891357,4017446,4135662,4248337,4359508,4472229,4586788,4702224,4818976,4937374,5057677,5180208
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,306.833864207408,306.710251570113,306.473939631577,243.089577534363,286.064725253488,294.893220066163,336.11567425435,396.601761281558,478.399540115575,470.948121388477,513.44556667507,596.89663532503,675.010191838695,747.868660136896,739.91193501652,721.581050523128,740.914906030102,721.085044013216,710.265998419581,672.340499220841,601.063005802862,673.089067079932
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2791614000,3177198100,3225652000,3227075700,3398419600,3390703400,3422754800,3319596500,3039982540,3486741370
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.995,58.902,59.77,60.6,61.393,62.15,62.869,63.548,64.185,64.771,65.306,65.793,66.235,66.644,67.03,67.405,67.775,68.141,68.503,68.85,69.175,69.469,69.732,69.965,70.169,70.352,70.522,70.684,70.852,71.038,71.244,71.466,71.693,71.902,72.063,72.155,72.174,72.129,72.044,71.956,71.901,71.907,71.981,72.121,72.311,72.52,72.724,72.913,73.082,..
Libya,LBY,CO2 emissions (kt),EN.ATM.CO2E.KT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28600,28820,26340,30580,38640,43480,45430,42200,41900,43220,44720,44450,45590.0001525879,48919.9981689453,48459.9990844727,52990.0016784668,52919.9981689453,49389.9993896484,53270.0004577637,56400.0015258789,59549.9992370605,41950.0007629395,57630.0010681152,58610.0006103516,58000,51330.0018310547,50950.0007629395,55159.9998474121,56619.9989318848,56799.9992370605,..,..
Libya,LBY,"Population, total",SP.POP.TOTL,2327487,2430754,2536895,2645136,2754698,2865639,2979102,3096724,3219462,3347779,3480443,3614682,3746712,3873781,3994601,4109717,4220451,4328935,4436663,4544245,4650896,4755134,4854871,4948796,5036173,5118008,5196774,5275921,5357893,5443249,5531097,5620545,5710163,5798615,5886874,5974786,6058740,6133987,6197667,6247438,6285751,6320350,6362039,6418315,6492160,6580723,6678565,6777453,6871287,6958538
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6514.31856739899,7040.7762937139,7284.9171526206,6447.14328205899,5892.62246696513,5161.68542792943,5536.86606568428,5998.16043842337,5243.59653546637,6819.03957638971,7142.77178555264,6266.4898210897,3703.04295219909,4673.14557574043,5800.58882597707,8163.00937006792,10207.955983076,11387.0861879212,14311.2387285412,9913.65182352969,12162.6687120117,7709.94039668605,14721.8692372542,11921.9082821252,9017.93368003086,7590.44298074577,7687.88213392283,10205.3248315701,11482.1336356202,10218.0430276718,7614.32544908885,6018.44520748105
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28901836158.1921,31995012468.8279,33881392045.4545,30657030223.3903,28607921928.8175,25544128198.9955,27884615384.6154,30698633109.1343,27249786142.0017,35976714100.9056,38270206950.41,34110064452.1567,20481889763.7795,26265625000,33122307692.3077,47334148578.4164,60092950669.9147,68035403136.3852,86708074534.1615,60810211408.0574,75380170508.3675,48167374611.9915,92538004279.9398,75350633010.9303,57372445771.7699,48717854039.9653,49910960874.5685,67158415841.5842,76684175824.1758,69252306372.0232,52320215472.0934,41879579677.1747
